subject,message,label
Atvaļinājuma plāns,"Labdien!

Paldies, ka izmantojat mūsu pakalpojumus. Pasākuma dalībniekiem būs pieejami visi nepieciešamie materiāli. Mēs nosūtīsim papildu informāciju pēc tikšanās. Darba grafiks nākamajai nedēļai ir sagatavots. Sanāksmes laikā pārrunāsim aktuālos jautājumus. Informācija par jaunumiem ir pieejama mūsu mājaslapā. Lūdzu, informējiet mūs, ja nevarēsiet piedalīties.

Paldies!
Klientu serviss.",normal
Informācija par pasākumu,"Sveiki, visiem!

Mēs vēlamies precizēt dažas detaļas par mūsu sadarbību. Lūdzu, saglabājiet šo ziņojumu turpmākai atsaucei. Jūsu pasūtījums ir sagatavots un tiks nosūtīts tuvākajās dienās.

Paldies!
Klientu serviss.",normal
Pasākuma programma,"Labdien, kolēģi!

Jūsu pasūtījums ir sagatavots un tiks nosūtīts tuvākajās dienās. Šonedēļ esam sagatavojuši vairākus jaunumus. Sanāksmes laikā pārrunāsim aktuālos jautājumus. Papildu informāciju varat saņemt, sazinoties ar mums. Mēs nosūtīsim papildu informāciju pēc tikšanās.

Paldies!
Klientu serviss.",normal
Informācija par nodarbību,"Sveiki, Jāni!

Sanāksmes laikā pārrunāsim aktuālos jautājumus. Dokumenti būs pieejami arī klātienes tikšanās laikā. Lūdzu, iepazīstieties ar pievienotajiem dokumentiem. Informācija par darba grafiku ir pievienota šim ziņojumam. Jūsu pasūtījums ir sagatavots un tiks nosūtīts tuvākajās dienās.

Ar cieņu,
Skolas administrācija.",normal
Darba grafiks,"Sveiki, Jāni!

Mēs vēlamies precizēt dažas detaļas par mūsu sadarbību. Pielikumā nosūtām informāciju par plānoto pasākumu. Lūdzu, iepazīstieties ar pievienotajiem dokumentiem. Jūsu pasūtījums ir sagatavots un tiks nosūtīts tuvākajās dienās. Paldies par jūsu laiku un atsaucību.

Lai jauka diena!
Mūsu komanda.",normal
Jaunumi uzņēmumā,"Sveiki, kolēģi!

Piegāde ir plānota tuvāko trīs darba dienu laikā. Mēs vēlamies precizēt dažas detaļas par mūsu sadarbību. Informācija par darba grafiku ir pievienota šim ziņojumam. Dokumenti būs pieejami arī klātienes tikšanās laikā. Paldies par jūsu laiku un atsaucību. Mēs novērtējam jūsu atsauksmes un ieteikumus.

Paldies par sadarbību!
Uzņēmuma komanda.",normal
Dokumentu nosūtīšana,"Labdien, skolēni!

Jūsu rezervācija ir veiksmīgi apstiprināta. Lūdzu, dodiet mums ziņu, ja nepieciešams mainīt tikšanās laiku. Mēs novērtējam jūsu atsauksmes un ieteikumus.

Lai jauka diena!
Mūsu komanda.",normal
Pateicība par sadarbību,"Sveiki, kolēģi!

Lūdzu, dodiet mums ziņu, ja nepieciešams mainīt tikšanās laiku. Informācija par jaunumiem ir pieejama mūsu mājaslapā. Pielikumā nosūtām informāciju par plānoto pasākumu. Mēs nosūtīsim papildu informāciju pēc tikšanās. Jūsu rezervācija ir veiksmīgi apstiprināta.

Paldies!
Klientu serviss.",normal
Jaunumi uzņēmumā,"Sveiki, kolēģi!

Lūdzu, saglabājiet šo ziņojumu turpmākai atsaucei. Mēs nosūtīsim papildu informāciju pēc tikšanās. Lūdzu, iepazīstieties ar pievienotajiem dokumentiem. Atgādinām par rīt plānoto tikšanos. Pielikumā nosūtām informāciju par plānoto pasākumu. Nākamajā mēnesī tiks veiktas nelielas izmaiņas darba kārtībā. Sanāksmes laikā pārrunāsim aktuālos jautājumus.

Paldies par sadarbību!
Uzņēmuma komanda.",normal
Atvaļinājuma plāns,"Labdien!

Informācija par jaunumiem ir pieejama mūsu mājaslapā. Lūdzu, dodiet mums ziņu, ja nepieciešams mainīt tikšanās laiku. Lūdzu, iepazīstieties ar pievienotajiem dokumentiem.

Ar cieņu,
Skolas administrācija.",normal
Informācija par nodarbību,"Sveiki!

Lūdzu, iepazīstieties ar pievienotajiem dokumentiem. Paldies par jūsu laiku un atsaucību. Sanāksmes laikā pārrunāsim aktuālos jautājumus. Informācija tiks papildināta, ja būs nepieciešamas izmaiņas. Piegāde ir plānota tuvāko trīs darba dienu laikā. Jūsu rezervācija ir veiksmīgi apstiprināta.

Lai jauka diena!
Mūsu komanda.",normal
Pasūtījuma statuss,"Labdien!

Pasākuma sākums paredzēts plkst. 10.00. Atgādinām par rīt plānoto tikšanos. Vēlamies informēt, ka mūsu tikšanās notiks nākamajā nedēļā. Jūsu pasūtījums ir sagatavots un tiks nosūtīts tuvākajās dienās. Mēs nosūtīsim papildu informāciju pēc tikšanās. Informācija par darba grafiku ir pievienota šim ziņojumam. Paldies par jūsu laiku un atsaucību.

Ar cieņu,
Skolas administrācija.",normal
Informācija par nodarbību,"Sveiki, visiem!

Mēs novērtējam jūsu atsauksmes un ieteikumus. Piegāde ir plānota tuvāko trīs darba dienu laikā. Mēs nosūtīsim papildu informāciju pēc tikšanās. Informācija tiks papildināta, ja būs nepieciešamas izmaiņas. Lūdzu, saglabājiet šo ziņojumu turpmākai atsaucei.

Ar cieņu,
Klientu apkalpošanas nodaļa.",normal
Dokumentu nosūtīšana,"Labdien, cienījamie klienti!

Jūsu pasūtījums ir sagatavots un tiks nosūtīts tuvākajās dienās. Aptauja aizņems tikai dažas minūtes. Nodarbība notiks ierastajā laikā. Ja nepieciešams, varam vienoties par citu laiku. Šonedēļ esam sagatavojuši vairākus jaunumus. Tikšanās laiks ir saskaņots ar visiem dalībniekiem.

Ar cieņu,
Klientu apkalpošanas nodaļa.",normal
Tikšanās par projektu,"Labdien, kolēģi!

Pasākuma dalībniekiem būs pieejami visi nepieciešamie materiāli. Informācija tiks papildināta, ja būs nepieciešamas izmaiņas. Tikšanās laiks ir saskaņots ar visiem dalībniekiem. Papildu informāciju varat saņemt, sazinoties ar mums. Dokumenti būs pieejami arī klātienes tikšanās laikā. Paldies, ka izmantojat mūsu pakalpojumus. Darba grafiks nākamajai nedēļai ir sagatavots.

Paldies!
Klientu serviss.",normal
Semināra programma,"Sveiki, Jāni!

Sanāksmes laikā pārrunāsim aktuālos jautājumus. Aptauja aizņems tikai dažas minūtes. Tikšanās laiks ir saskaņots ar visiem dalībniekiem. Paldies par jūsu iepriekšējo atbildi. Lūdzu, dodiet mums ziņu, ja nepieciešams mainīt tikšanās laiku.

Lai jauka diena!
Mūsu komanda.",normal
Pateicība par sadarbību,"Sveiki, Jāni!

Aptauja aizņems tikai dažas minūtes. Mēs nosūtīsim papildu informāciju pēc tikšanās. Šonedēļ esam sagatavojuši vairākus jaunumus.

Ar cieņu,
Administrācija.",normal
Tikšanās laika maiņa,"Sveiki, Jāni!

Lūdzu, informējiet mūs, ja nevarēsiet piedalīties. Lūdzu, dodiet mums ziņu, ja nepieciešams mainīt tikšanās laiku. Mēs nosūtīsim papildu informāciju pēc tikšanās. Piegāde ir plānota tuvāko trīs darba dienu laikā. Papildu informāciju varat saņemt, sazinoties ar mums.

Ar cieņu,
Skolas administrācija.",normal
Mācību materiāli,"Sveiki, visiem!

Dokumenti būs pieejami arī klātienes tikšanās laikā. Papildu informāciju varat saņemt, sazinoties ar mums. Atgādinām, ka pasākums notiks piektdien.

Ar cieņu,
Administrācija.",normal
Informācija par nodarbību,"Labdien, skolēni!

Pielikumā nosūtām informāciju par plānoto pasākumu. Nodarbība notiks ierastajā laikā. Informācija par jaunumiem ir pieejama mūsu mājaslapā. Šonedēļ esam sagatavojuši vairākus jaunumus. Jūsu rezervācija ir veiksmīgi apstiprināta.

Paldies!
Klientu serviss.",normal
Mācību materiāli,"Labdien, kolēģi!

Mēs vēlamies precizēt dažas detaļas par mūsu sadarbību. Mēs novērtējam jūsu atsauksmes un ieteikumus. Nākamajā mēnesī tiks veiktas nelielas izmaiņas darba kārtībā. Aptauja aizņems tikai dažas minūtes.

Veiksmīgu dienu!
Mūsu komanda.",normal
Tikšanās laika maiņa,"Sveiki, visiem!

Mēs novērtējam jūsu atsauksmes un ieteikumus. Nodarbība notiks ierastajā laikā. Nākamajā mēnesī tiks veiktas nelielas izmaiņas darba kārtībā.

Paldies par sadarbību!
Uzņēmuma komanda.",normal
Piegādes datums,"Labdien, cienījamie klienti!

Aptauja aizņems tikai dažas minūtes. Piegāde ir plānota tuvāko trīs darba dienu laikā. Ja jums ir jautājumi, varat sazināties ar mūsu klientu apkalpošanas nodaļu.

Ar cieņu,
Projektu komanda.",normal
Mācību materiāli,"Sveiki, kolēģi!

Pasākuma sākums paredzēts plkst. 10.00. Informācija tiks papildināta, ja būs nepieciešamas izmaiņas. Jūsu rezervācija ir veiksmīgi apstiprināta.

Ar cieņu,
Klientu apkalpošanas nodaļa.",normal
Nedēļas jaunumi,"Labdien, kolēģi!

Dokumenti būs pieejami arī klātienes tikšanās laikā. Tikšanās laiks ir saskaņots ar visiem dalībniekiem. Atgādinām par rīt plānoto tikšanos. Paldies par jūsu laiku un atsaucību. Piegāde ir plānota tuvāko trīs darba dienu laikā.

Veiksmīgu dienu!
Mūsu komanda.",normal
Atvaļinājuma plāns,"Sveiki!

Mēs vēlamies precizēt dažas detaļas par mūsu sadarbību. Atgādinām, ka pasākums notiks piektdien. Mēs novērtējam jūsu atsauksmes un ieteikumus. Piegāde ir plānota tuvāko trīs darba dienu laikā. Paldies par jūsu iepriekšējo atbildi. Lūdzu, dodiet mums ziņu, ja nepieciešams mainīt tikšanās laiku.

Ar cieņu,
Administrācija.",normal
Piegādes informācija,"Labdien, cienījamie klienti!

Informācija tiks papildināta, ja būs nepieciešamas izmaiņas. Mēs vēlamies precizēt dažas detaļas par mūsu sadarbību. Jūsu pasūtījums ir sagatavots un tiks nosūtīts tuvākajās dienās.

Ar cieņu,
Projektu komanda.",normal
Atvaļinājuma plāns,"Labdien, Anna!

Pielikumā nosūtām informāciju par plānoto pasākumu. Paldies, ka izmantojat mūsu pakalpojumus. Lūdzu, saglabājiet šo ziņojumu turpmākai atsaucei. Lūdzu, iepazīstieties ar pievienotajiem dokumentiem. Vēlamies informēt, ka mūsu tikšanās notiks nākamajā nedēļā. Lūdzu, dodiet mums ziņu, ja nepieciešams mainīt tikšanās laiku. Paldies par jūsu iepriekšējo atbildi.

Ar cieņu,
Projektu komanda.",normal
Informācija par pasākumu,"Sveiki, Jāni!

Dokumenti būs pieejami arī klātienes tikšanās laikā. Vēlamies informēt, ka mūsu tikšanās notiks nākamajā nedēļā. Papildu informāciju varat saņemt, sazinoties ar mums.

Paldies par sadarbību!
Uzņēmuma komanda.",normal
Rēķins par pakalpojumu,"Labdien, skolēni!

Nodarbība notiks ierastajā laikā. Pasākuma sākums paredzēts plkst. 10.00. Dokumenti būs pieejami arī klātienes tikšanās laikā.

Ar cieņu,
Skolas administrācija.",normal
Informācija par nodarbību,"Labdien, kolēģi!

Papildu informāciju varat saņemt, sazinoties ar mums. Pasākuma dalībniekiem būs pieejami visi nepieciešamie materiāli. Lūdzu, iepazīstieties ar pievienotajiem dokumentiem. Lūdzu, informējiet mūs, ja nevarēsiet piedalīties.

Lai jauka diena!
Mūsu komanda.",normal
Mācību materiāli,"Labdien, Anna!

Lūdzu, iepazīstieties ar pievienotajiem dokumentiem. Aptauja aizņems tikai dažas minūtes. Sanāksmes laikā pārrunāsim aktuālos jautājumus.

Paldies par sadarbību!
Uzņēmuma komanda.",normal
Bibliotēkas atgādinājums,"Sveiki, Jāni!

Informācija par jaunumiem ir pieejama mūsu mājaslapā. Mēs nosūtīsim papildu informāciju pēc tikšanās. Lūdzu, iepazīstieties ar pievienotajiem dokumentiem. Jūsu pasūtījums ir sagatavots un tiks nosūtīts tuvākajās dienās.

Lai jauka diena!
Mūsu komanda.",normal
Mēneša pārskats,"Sveiki, Jāni!

Mēs priecāsimies saņemt jūsu komentārus. Lūdzu, saglabājiet šo ziņojumu turpmākai atsaucei. Nākamajā mēnesī tiks veiktas nelielas izmaiņas darba kārtībā. Tikšanās laiks ir saskaņots ar visiem dalībniekiem. Lūdzu, dodiet mums ziņu, ja nepieciešams mainīt tikšanās laiku.

Paldies par sadarbību!
Uzņēmuma komanda.",normal
Pateicība par sadarbību,"Sveiki!

Ja jums ir jautājumi, varat sazināties ar mūsu klientu apkalpošanas nodaļu. Atgādinām, ka pasākums notiks piektdien. Nākamajā mēnesī tiks veiktas nelielas izmaiņas darba kārtībā. Papildu informāciju varat saņemt, sazinoties ar mums. Lūdzu, iepazīstieties ar pievienotajiem dokumentiem. Paldies par jūsu laiku un atsaucību.

Paldies!
Klientu serviss.",normal
Informācija klientiem,"Labdien!

Lūdzu, informējiet mūs, ja nevarēsiet piedalīties. Atgādinām par rīt plānoto tikšanos. Dokumenti būs pieejami arī klātienes tikšanās laikā. Ja jums ir jautājumi, varat sazināties ar mūsu klientu apkalpošanas nodaļu. Pasākuma sākums paredzēts plkst. 10.00.

Ar cieņu,
Administrācija.",normal
Pasūtījuma statuss,"Sveiki, komanda!

Mēs nosūtīsim papildu informāciju pēc tikšanās. Darba grafiks nākamajai nedēļai ir sagatavots. Ja nepieciešams, varam vienoties par citu laiku. Lūdzu, dodiet mums ziņu, ja nepieciešams mainīt tikšanās laiku.

Ar cieņu,
Projektu komanda.",normal
Bibliotēkas atgādinājums,"Labdien, kolēģi!

Tikšanās laiks ir saskaņots ar visiem dalībniekiem. Informācija tiks papildināta, ja būs nepieciešamas izmaiņas. Ja jums ir jautājumi, varat sazināties ar mūsu klientu apkalpošanas nodaļu. Dokumenti būs pieejami arī klātienes tikšanās laikā.

Lai jauka diena!
Mūsu komanda.",normal
Jaunumi uzņēmumā,"Sveiki, Jāni!

Informācija par darba grafiku ir pievienota šim ziņojumam. Piegāde ir plānota tuvāko trīs darba dienu laikā. Atgādinām par rīt plānoto tikšanos. Šonedēļ esam sagatavojuši vairākus jaunumus. Vēlamies informēt, ka mūsu tikšanās notiks nākamajā nedēļā. Informācija par jaunumiem ir pieejama mūsu mājaslapā. Pasākuma dalībniekiem būs pieejami visi nepieciešamie materiāli.

Ar cieņu,
Klientu apkalpošanas nodaļa.",normal
Nedēļas jaunumi,"Sveiki, Jāni!

Dokumenti būs pieejami arī klātienes tikšanās laikā. Lūdzu, dodiet mums ziņu, ja nepieciešams mainīt tikšanās laiku. Paldies par jūsu laiku un atsaucību.

Lai jauka diena!
Mūsu komanda.",normal
Informācija klientiem,"Labdien, Anna!

Lūdzu, dodiet mums ziņu, ja nepieciešams mainīt tikšanās laiku. Informācija par darba grafiku ir pievienota šim ziņojumam. Aptauja aizņems tikai dažas minūtes. Paldies par jūsu iepriekšējo atbildi.

Veiksmīgu dienu!
Mūsu komanda.",normal
Tikšanās par projektu,"Sveiki, komanda!

Nākamajā mēnesī tiks veiktas nelielas izmaiņas darba kārtībā. Lūdzu, saglabājiet šo ziņojumu turpmākai atsaucei. Mēs vēlamies precizēt dažas detaļas par mūsu sadarbību. Piegāde ir plānota tuvāko trīs darba dienu laikā. Paldies par jūsu laiku un atsaucību. Informācija par jaunumiem ir pieejama mūsu mājaslapā.

Lai jauka diena!
Mūsu komanda.",normal
Dokumentu nosūtīšana,"Labdien!

Mēs vēlamies precizēt dažas detaļas par mūsu sadarbību. Lūdzu, saglabājiet šo ziņojumu turpmākai atsaucei. Šonedēļ esam sagatavojuši vairākus jaunumus. Atgādinām par rīt plānoto tikšanos. Lūdzu, dodiet mums ziņu, ja nepieciešams mainīt tikšanās laiku. Nodarbība notiks ierastajā laikā.

Lai jauka diena!
Mūsu komanda.",normal
Piegādes informācija,"Labdien, kolēģi!

Vēlamies informēt, ka mūsu tikšanās notiks nākamajā nedēļā. Ja jums ir jautājumi, varat sazināties ar mūsu klientu apkalpošanas nodaļu. Papildu informāciju varat saņemt, sazinoties ar mums. Paldies par jūsu laiku un atsaucību. Nodarbība notiks ierastajā laikā. Pasākuma dalībniekiem būs pieejami visi nepieciešamie materiāli.

Lai jauka diena!
Mūsu komanda.",normal
Pasūtījuma statuss,"Labdien, kolēģi!

Tikšanās laiks ir saskaņots ar visiem dalībniekiem. Mēs nosūtīsim papildu informāciju pēc tikšanās. Piegāde ir plānota tuvāko trīs darba dienu laikā. Aptauja aizņems tikai dažas minūtes. Vēlamies informēt, ka mūsu tikšanās notiks nākamajā nedēļā. Šonedēļ esam sagatavojuši vairākus jaunumus.

Paldies!
Klientu serviss.",normal
Pateicība par sadarbību,"Labdien, Anna!

Paldies par jūsu laiku un atsaucību. Pielikumā nosūtām informāciju par plānoto pasākumu. Paldies par jūsu iepriekšējo atbildi. Ja jums ir jautājumi, varat sazināties ar mūsu klientu apkalpošanas nodaļu. Atgādinām par rīt plānoto tikšanos.

Veiksmīgu dienu!
Mūsu komanda.",normal
Bibliotēkas atgādinājums,"Sveiki, kolēģi!

Mēs vēlamies precizēt dažas detaļas par mūsu sadarbību. Paldies par jūsu iepriekšējo atbildi. Ja nepieciešams, varam vienoties par citu laiku. Atgādinām par rīt plānoto tikšanos. Nākamajā mēnesī tiks veiktas nelielas izmaiņas darba kārtībā.

Ar cieņu,
Administrācija.",normal
Darba grafiks,"Sveiki, Jāni!

Mēs novērtējam jūsu atsauksmes un ieteikumus. Nākamajā mēnesī tiks veiktas nelielas izmaiņas darba kārtībā. Pielikumā nosūtām informāciju par plānoto pasākumu.

Lai jauka diena!
Mūsu komanda.",normal
Mācību materiāli,"Labdien, cienījamie klienti!

Paldies, ka izmantojat mūsu pakalpojumus. Lūdzu, saglabājiet šo ziņojumu turpmākai atsaucei. Mēs nosūtīsim papildu informāciju pēc tikšanās. Pasākuma sākums paredzēts plkst. 10.00. Pasākuma dalībniekiem būs pieejami visi nepieciešamie materiāli.

Ar cieņu,
Projektu komanda.",normal
Jaunā darba kārtība,"Labdien, skolēni!

Ja jums ir jautājumi, varat sazināties ar mūsu klientu apkalpošanas nodaļu. Atgādinām, ka pasākums notiks piektdien. Informācija tiks papildināta, ja būs nepieciešamas izmaiņas. Lūdzu, informējiet mūs, ja nevarēsiet piedalīties. Atgādinām par rīt plānoto tikšanos. Pasākuma sākums paredzēts plkst. 10.00. Paldies par jūsu iepriekšējo atbildi.

Paldies par sadarbību!
Uzņēmuma komanda.",normal
Jaunumi uzņēmumā,"Labdien, skolēni!

Pasākuma sākums paredzēts plkst. 10.00. Lūdzu, iepazīstieties ar pievienotajiem dokumentiem. Sanāksmes laikā pārrunāsim aktuālos jautājumus. Informācija par jaunumiem ir pieejama mūsu mājaslapā.

Lai jauka diena!
Mūsu komanda.",normal
Piegādes datums,"Labdien, cienījamie klienti!

Lūdzu, dodiet mums ziņu, ja nepieciešams mainīt tikšanās laiku. Darba grafiks nākamajai nedēļai ir sagatavots. Mēs priecāsimies saņemt jūsu komentārus. Jūsu pasūtījums ir sagatavots un tiks nosūtīts tuvākajās dienās.

Ar cieņu,
Skolas administrācija.",normal
Pateicība par sadarbību,"Labdien, cienījamie klienti!

Jūsu rezervācija ir veiksmīgi apstiprināta. Tikšanās laiks ir saskaņots ar visiem dalībniekiem. Ja nepieciešams, varam vienoties par citu laiku.

Lai jauka diena!
Mūsu komanda.",normal
Nedēļas jaunumi,"Sveiki, kolēģi!

Lūdzu, iepazīstieties ar pievienotajiem dokumentiem. Jūsu rezervācija ir veiksmīgi apstiprināta. Mēs novērtējam jūsu atsauksmes un ieteikumus.

Ar cieņu,
Skolas administrācija.",normal
Tikšanās laika maiņa,"Sveiki, komanda!

Mēs nosūtīsim papildu informāciju pēc tikšanās. Dokumenti būs pieejami arī klātienes tikšanās laikā. Atgādinām par rīt plānoto tikšanos. Mēs novērtējam jūsu atsauksmes un ieteikumus. Pielikumā nosūtām informāciju par plānoto pasākumu. Tikšanās laiks ir saskaņots ar visiem dalībniekiem.

Ar cieņu,
Administrācija.",normal
Piegādes informācija,"Sveiki, visiem!

Papildu informāciju varat saņemt, sazinoties ar mums. Informācija par jaunumiem ir pieejama mūsu mājaslapā. Nākamajā mēnesī tiks veiktas nelielas izmaiņas darba kārtībā. Paldies par jūsu laiku un atsaucību. Jūsu pasūtījums ir sagatavots un tiks nosūtīts tuvākajās dienās. Jūsu rezervācija ir veiksmīgi apstiprināta.

Paldies par sadarbību!
Uzņēmuma komanda.",normal
Pasūtījuma statuss,"Sveiki, visiem!

Tikšanās laiks ir saskaņots ar visiem dalībniekiem. Atgādinām par rīt plānoto tikšanos. Papildu informāciju varat saņemt, sazinoties ar mums. Informācija par jaunumiem ir pieejama mūsu mājaslapā.

Ar cieņu,
Projektu komanda.",normal
Tikšanās par projektu,"Labdien, cienījamie klienti!

Ja nepieciešams, varam vienoties par citu laiku. Pielikumā nosūtām informāciju par plānoto pasākumu. Lūdzu, informējiet mūs, ja nevarēsiet piedalīties. Paldies par jūsu laiku un atsaucību. Informācija tiks papildināta, ja būs nepieciešamas izmaiņas. Pasākuma dalībniekiem būs pieejami visi nepieciešamie materiāli.

Paldies!
Klientu serviss.",normal
Jaunā darba kārtība,"Sveiki, komanda!

Mēs nosūtīsim papildu informāciju pēc tikšanās. Lūdzu, informējiet mūs, ja nevarēsiet piedalīties. Pasākuma dalībniekiem būs pieejami visi nepieciešamie materiāli. Mēs vēlamies precizēt dažas detaļas par mūsu sadarbību. Paldies, ka izmantojat mūsu pakalpojumus. Aptauja aizņems tikai dažas minūtes.

Paldies!
Klientu serviss.",normal
Pasākuma programma,"Sveiki, Jāni!

Lūdzu, informējiet mūs, ja nevarēsiet piedalīties. Darba grafiks nākamajai nedēļai ir sagatavots. Paldies par jūsu laiku un atsaucību. Ja jums ir jautājumi, varat sazināties ar mūsu klientu apkalpošanas nodaļu. Pasākuma sākums paredzēts plkst. 10.00.

Ar cieņu,
Skolas administrācija.",normal
Pateicība par sadarbību,"Sveiki, Jāni!

Jūsu rezervācija ir veiksmīgi apstiprināta. Sanāksmes laikā pārrunāsim aktuālos jautājumus. Piegāde ir plānota tuvāko trīs darba dienu laikā. Aptauja aizņems tikai dažas minūtes. Pielikumā nosūtām informāciju par plānoto pasākumu. Lūdzu, iepazīstieties ar pievienotajiem dokumentiem.

Ar cieņu,
Klientu apkalpošanas nodaļa.",normal
Darba grafiks,"Labdien, kolēģi!

Pasākuma sākums paredzēts plkst. 10.00. Atgādinām, ka pasākums notiks piektdien. Tikšanās laiks ir saskaņots ar visiem dalībniekiem. Aptauja aizņems tikai dažas minūtes. Paldies, ka izmantojat mūsu pakalpojumus. Vēlamies informēt, ka mūsu tikšanās notiks nākamajā nedēļā. Lūdzu, dodiet mums ziņu, ja nepieciešams mainīt tikšanās laiku.

Lai jauka diena!
Mūsu komanda.",normal
Darba grafiks,"Sveiki, visiem!

Paldies par jūsu laiku un atsaucību. Atgādinām, ka pasākums notiks piektdien. Ja jums ir jautājumi, varat sazināties ar mūsu klientu apkalpošanas nodaļu. Papildu informāciju varat saņemt, sazinoties ar mums.

Ar cieņu,
Projektu komanda.",normal
Tikšanās par projektu,"Sveiki, kolēģi!

Aptauja aizņems tikai dažas minūtes. Paldies par jūsu iepriekšējo atbildi. Lūdzu, iepazīstieties ar pievienotajiem dokumentiem. Darba grafiks nākamajai nedēļai ir sagatavots. Piegāde ir plānota tuvāko trīs darba dienu laikā.

Ar cieņu,
Projektu komanda.",normal
Bibliotēkas atgādinājums,"Sveiki!

Pielikumā nosūtām informāciju par plānoto pasākumu. Pasākuma sākums paredzēts plkst. 10.00. Šonedēļ esam sagatavojuši vairākus jaunumus. Vēlamies informēt, ka mūsu tikšanās notiks nākamajā nedēļā. Sanāksmes laikā pārrunāsim aktuālos jautājumus. Atgādinām, ka pasākums notiks piektdien.

Ar cieņu,
Skolas administrācija.",normal
Piegādes informācija,"Labdien, skolēni!

Informācija par darba grafiku ir pievienota šim ziņojumam. Informācija tiks papildināta, ja būs nepieciešamas izmaiņas. Lūdzu, iepazīstieties ar pievienotajiem dokumentiem. Mēs priecāsimies saņemt jūsu komentārus. Paldies par jūsu laiku un atsaucību. Atgādinām par rīt plānoto tikšanos. Vēlamies informēt, ka mūsu tikšanās notiks nākamajā nedēļā.

Ar cieņu,
Projektu komanda.",normal
Tikšanās laika maiņa,"Labdien, cienījamie klienti!

Dokumenti būs pieejami arī klātienes tikšanās laikā. Vēlamies informēt, ka mūsu tikšanās notiks nākamajā nedēļā. Informācija tiks papildināta, ja būs nepieciešamas izmaiņas. Jūsu pasūtījums ir sagatavots un tiks nosūtīts tuvākajās dienās. Atgādinām par rīt plānoto tikšanos. Paldies par jūsu iepriekšējo atbildi.

Veiksmīgu dienu!
Mūsu komanda.",normal
Bibliotēkas atgādinājums,"Sveiki, komanda!

Pasākuma dalībniekiem būs pieejami visi nepieciešamie materiāli. Nodarbība notiks ierastajā laikā. Informācija tiks papildināta, ja būs nepieciešamas izmaiņas. Atgādinām par rīt plānoto tikšanos. Jūsu pasūtījums ir sagatavots un tiks nosūtīts tuvākajās dienās. Darba grafiks nākamajai nedēļai ir sagatavots.

Paldies!
Klientu serviss.",normal
Aptauja par pakalpojumu,"Sveiki, kolēģi!

Pasākuma sākums paredzēts plkst. 10.00. Sanāksmes laikā pārrunāsim aktuālos jautājumus. Papildu informāciju varat saņemt, sazinoties ar mums. Lūdzu, saglabājiet šo ziņojumu turpmākai atsaucei.

Ar cieņu,
Klientu apkalpošanas nodaļa.",normal
Darba grafiks,"Sveiki, komanda!

Jūsu pasūtījums ir sagatavots un tiks nosūtīts tuvākajās dienās. Piegāde ir plānota tuvāko trīs darba dienu laikā. Mēs nosūtīsim papildu informāciju pēc tikšanās. Paldies par jūsu laiku un atsaucību. Pasākuma sākums paredzēts plkst. 10.00. Lūdzu, informējiet mūs, ja nevarēsiet piedalīties.

Ar cieņu,
Administrācija.",normal
Pasūtījuma statuss,"Labdien!

Informācija par darba grafiku ir pievienota šim ziņojumam. Jūsu rezervācija ir veiksmīgi apstiprināta. Nākamajā mēnesī tiks veiktas nelielas izmaiņas darba kārtībā. Mēs nosūtīsim papildu informāciju pēc tikšanās.

Veiksmīgu dienu!
Mūsu komanda.",normal
Informācija par pasākumu,"Sveiki, Jāni!

Informācija par jaunumiem ir pieejama mūsu mājaslapā. Tikšanās laiks ir saskaņots ar visiem dalībniekiem. Papildu informāciju varat saņemt, sazinoties ar mums.

Paldies par sadarbību!
Uzņēmuma komanda.",normal
Piegādes datums,"Labdien!

Sanāksmes laikā pārrunāsim aktuālos jautājumus. Šonedēļ esam sagatavojuši vairākus jaunumus. Informācija tiks papildināta, ja būs nepieciešamas izmaiņas. Nākamajā mēnesī tiks veiktas nelielas izmaiņas darba kārtībā. Jūsu rezervācija ir veiksmīgi apstiprināta.

Veiksmīgu dienu!
Mūsu komanda.",normal
Pateicība par sadarbību,"Sveiki, kolēģi!

Pielikumā nosūtām informāciju par plānoto pasākumu. Mēs nosūtīsim papildu informāciju pēc tikšanās. Lūdzu, iepazīstieties ar pievienotajiem dokumentiem. Lūdzu, informējiet mūs, ja nevarēsiet piedalīties. Ja nepieciešams, varam vienoties par citu laiku.

Ar cieņu,
Projektu komanda.",normal
Jaunā darba kārtība,"Labdien, cienījamie klienti!

Paldies par jūsu iepriekšējo atbildi. Pielikumā nosūtām informāciju par plānoto pasākumu. Pasākuma dalībniekiem būs pieejami visi nepieciešamie materiāli. Sanāksmes laikā pārrunāsim aktuālos jautājumus.

Ar cieņu,
Klientu apkalpošanas nodaļa.",normal
Aptauja par pakalpojumu,"Labdien, skolēni!

Nodarbība notiks ierastajā laikā. Mēs priecāsimies saņemt jūsu komentārus. Piegāde ir plānota tuvāko trīs darba dienu laikā. Lūdzu, iepazīstieties ar pievienotajiem dokumentiem.

Ar cieņu,
Skolas administrācija.",normal
