subject,message,label
Maksājuma apstiprināšana,"Sveiki!

Automātiskās pārbaudes laikā tika konstatēta nepieciešamība atjaunināt informāciju. Veiciet norādīto pārbaudi, lai atjaunotu pilnu piekļuvi. Nepieciešams rīkoties pirms konta statusa maiņas.

Konta pārbaudi var pabeigt, izmantojot zemāk norādīto darbību.

Paldies par sadarbību.",phishing
Svarīgs drošības paziņojums,"Labdien!

Ir konstatēta iespējama neatbilstība konta informācijā.
Lūdzu, pārbaudiet norādīto informāciju un apstipriniet darbību.

Šis ir automātiski nosūtīts paziņojums.

Lūdzu, neatlieciet šo pārbaudi. Lai apstiprinātu informāciju, atveriet pārbaudes sadaļu.

Ar cieņu,
Atbalsta komanda.",phishing
Darījuma pārbaude,"Cienījamais klient!

Mūsu sistēma ir konstatējusi neparastu aktivitāti jūsu kontā.

Šis ir automātiski nosūtīts paziņojums. Nepieciešams apstiprināt, ka konts joprojām pieder jums.

Lūdzu, pievērsiet šim paziņojumam uzmanību. Pabeidziet pārbaudi, izmantojot drošības sadaļu.

Paldies par sadarbību.",phishing
Paziņojums par konta darbību,"Cienījamais klient!

Svarīga informācija par jūsu kontu.

Mūsu sistēma ir konstatējusi neparastu aktivitāti jūsu kontā. Šī darbība ir saistīta ar jūsu konta drošību.

Lūdzu, veiciet nepieciešamo pārbaudi pēc iespējas ātrāk.
Konta pārbaudi var pabeigt, izmantojot zemāk norādīto darbību.

Pārbaudi ieteicams pabeigt tuvākajā laikā.

Ar cieņu,
Konta drošības komanda.",phishing
Konta pārbaudes termiņš,"Labdien!

Jūsu profils pašlaik gaida papildu pārbaudi. Lūdzu, apstipriniet savu konta informāciju. Pārbaudes termiņš ir ierobežots.

Pabeidziet pārbaudi, izmantojot drošības sadaļu.

Paldies par sadarbību.",phishing
Darījuma pārbaude,"Labdien!

Ir konstatēta iespējama neatbilstība konta informācijā. Lūdzu, apstipriniet savu konta informāciju. Ja pārbaude netiks veikta, piekļuve kontam var tikt ierobežota.

Lai apstiprinātu informāciju, atveriet pārbaudes sadaļu.

Ar cieņu,
Drošības nodaļa.",phishing
Nepieciešams apstiprinājums,"Labdien!

Kontam ir nepieciešama papildu drošības pārbaude.
Lai turpinātu izmantot pakalpojumu, jāapstiprina jūsu informācija.

Atbildēt uz šo ziņojumu nav nepieciešams.

Nepieciešams rīkoties pirms konta statusa maiņas. Konta pārbaudi var pabeigt, izmantojot zemāk norādīto darbību.

Ar cieņu,
Drošības nodaļa.",phishing
Nepieciešams apstiprinājums,"Labdien, cienījamais klient!

Ir konstatēta iespējama neatbilstība konta informācijā. Lūdzu, pārbaudiet norādīto informāciju un apstipriniet darbību. Pārbaudi ieteicams pabeigt tuvākajā laikā.

Izmantojiet konta pārbaudes iespēju, lai turpinātu.

Paldies par sadarbību.",phishing
Jūsu konts ir ierobežots,"Svarīgs paziņojums!

Svarīga informācija par jūsu kontu.

Pēdējās konta darbības dēļ nepieciešama papildu pārbaude. Paziņojums ir nosūtīts automātiski.

Lūdzu, pabeidziet drošības pārbaudi.
Apstiprināšanas process ir pieejams konta pārbaudes sadaļā.

Ja darbība netiks apstiprināta, konta izmantošana var būt ierobežota.

Ar cieņu,
Konta drošības komanda.",phishing
Neparasta aktivitāte kontā,"Sveiki, klient!

Automātiskā sistēma ir atzīmējusi jūsu kontu pārbaudei.

Lūdzu, saglabājiet šo paziņojumu turpmākai atsaucei. Lūdzu, veiciet nepieciešamo pārbaudi pēc iespējas ātrāk.

Ja darbība netiks apstiprināta, konta izmantošana var būt ierobežota. Izmantojiet konta pārbaudes iespēju, lai turpinātu.

Paldies, ka izmantojat mūsu pakalpojumus.",phishing
Nepieciešama konta pārbaude,"Labdien!

Drošības sistēma ir pamanījusi aizdomīgu darbību.
Lai izvairītos no piekļuves ierobežošanas, apstipriniet konta datus.

Šis ir automātiski nosūtīts paziņojums.

Pretējā gadījumā dažas konta funkcijas var kļūt nepieejamas. Lai atjaunotu piekļuvi, turpiniet ar konta pārbaudi.

Ar cieņu,
Konta drošības komanda.",phishing
Brīdinājums par kontu,"Cienījamais lietotāj!

Mūsu sistēma ir konstatējusi neparastu aktivitāti jūsu kontā.

Lūdzu, saglabājiet šo paziņojumu turpmākai atsaucei. Lai turpinātu izmantot pakalpojumu, jāapstiprina jūsu informācija.

Pārbaudi ieteicams pabeigt tuvākajā laikā. Lai apstiprinātu informāciju, atveriet pārbaudes sadaļu.

Paldies, ka izmantojat mūsu pakalpojumus.",phishing
Maksājuma apstiprināšana,"Sveiki, klient!

Ir konstatēta iespējama neatbilstība konta informācijā.

Pārbaude tiek veikta drošības nolūkos. Lai atjaunotu piekļuvi, nepieciešams apstiprināt konta statusu.

Ja pārbaude netiks veikta, piekļuve kontam var tikt ierobežota. Konta pārbaudi var pabeigt, izmantojot zemāk norādīto darbību.

Paldies, ka izmantojat mūsu pakalpojumus.",phishing
Svarīga informācija par jūsu kontu,"Labdien!

Automātiskās pārbaudes laikā tika konstatēta nepieciešamība atjaunināt informāciju.
Lūdzu, veiciet nepieciešamo pārbaudi pēc iespējas ātrāk.

Drošības pārbaude ir nepieciešama, lai aizsargātu jūsu kontu.

Ja darbība netiks apstiprināta, konta izmantošana var būt ierobežota. Konta pārbaudi var pabeigt, izmantojot zemāk norādīto darbību.

Paldies par sapratni.",phishing
Nepieciešama konta pārbaude,"Cienījamais lietotāj!

Ir konstatēta iespējama neatbilstība konta informācijā.

Paziņojums ir nosūtīts automātiski. Lūdzu, pārbaudiet norādīto informāciju un apstipriniet darbību.

Lūdzu, pievērsiet šim paziņojumam uzmanību. Lai turpinātu, izmantojiet norādīto pārbaudes iespēju.

Paldies par sapratni.",phishing
Svarīgs drošības paziņojums,"Sveiki!

Vēlamies informēt par izmaiņām jūsu konta drošības statusā. Ir konstatēta darbība, kuru nepieciešams apstiprināt.

Nepieciešams apstiprināt, ka konts joprojām pieder jums. Konta pārbaudi var pabeigt, izmantojot zemāk norādīto darbību.

Lūdzu, neatlieciet šo pārbaudi.

Ar cieņu,
Konta drošības komanda.",phishing
Drošības pārbaude,"Labdien, cienījamais klient!

Svarīga informācija par jūsu kontu.

Automātiskā sistēma ir atzīmējusi jūsu kontu pārbaudei. Papildu informācija par pārbaudi ir pieejama konta sadaļā.

Lai turpinātu izmantot pakalpojumu, jāapstiprina jūsu informācija.
Pabeidziet pārbaudi, izmantojot drošības sadaļu.

Ja darbība netiks apstiprināta, konta izmantošana var būt ierobežota.

Ar cieņu,
Atbalsta komanda.",phishing
Paziņojums par konta darbību,"Cienījamais klient!

Vēlamies informēt par izmaiņām jūsu konta drošības statusā. Mūsu sistēmā ir reģistrēta neparasta piekļuves darbība.

Lai turpinātu izmantot pakalpojumu, jāapstiprina jūsu informācija. Konta pārbaudi var pabeigt, izmantojot zemāk norādīto darbību.

Pretējā gadījumā dažas konta funkcijas var kļūt nepieejamas.

Ar cieņu,
Drošības nodaļa.",phishing
Steidzams paziņojums,"Svarīgs paziņojums!

Ir konstatēta iespējama neatbilstība konta informācijā. Lūdzu, apstipriniet savu konta informāciju. Pretējā gadījumā var tikt piemēroti papildu drošības ierobežojumi.

Lai apstiprinātu informāciju, atveriet pārbaudes sadaļu.

Ar cieņu,
Drošības nodaļa.",phishing
Apstipriniet konta informāciju,"Svarīgs paziņojums!

Jūsu profils pašlaik gaida papildu pārbaudi.
Lai izvairītos no piekļuves ierobežošanas, apstipriniet konta datus.

Šī darbība ir saistīta ar jūsu konta drošību.

Pārbaudi ieteicams pabeigt tuvākajā laikā. Lai apstiprinātu informāciju, atveriet pārbaudes sadaļu.

Paldies par sapratni.",phishing
Nepieciešama tūlītēja darbība,"Cienījamais lietotāj!

Svarīga informācija par jūsu kontu.

Sistēma nevarēja automātiski apstiprināt pēdējo darbību. Papildu informācija par pārbaudi ir pieejama konta sadaļā.

Lūdzu, pabeidziet drošības pārbaudi.
Izmantojiet konta pārbaudes iespēju, lai turpinātu.

Šo darbību nepieciešams veikt pēc iespējas ātrāk.

Paldies par sapratni.",phishing
Apstipriniet konta informāciju,"Labdien, cienījamais klient!

Mūsu sistēma ir konstatējusi neparastu aktivitāti jūsu kontā.

Paziņojums ir nosūtīts automātiski. Nepieciešams apstiprināt, ka konts joprojām pieder jums.

Pārbaudi ieteicams pabeigt tuvākajā laikā. Lai turpinātu, izmantojiet norādīto pārbaudes iespēju.

Ar cieņu,
Klientu apkalpošanas nodaļa.",phishing
Svarīga informācija par jūsu kontu,"Labdien, cienījamais klient!

Mūsu sistēmā ir reģistrēta neparasta piekļuves darbība.
Lai izvairītos no piekļuves ierobežošanas, apstipriniet konta datus.

Atbildēt uz šo ziņojumu nav nepieciešams.

Nepieciešams rīkoties pirms konta statusa maiņas. Lai turpinātu, izmantojiet norādīto pārbaudes iespēju.

Ar cieņu,
Klientu apkalpošanas nodaļa.",phishing
Darījuma pārbaude,"Cienījamais lietotāj!

Svarīga informācija par jūsu kontu.

Mūsu sistēma ir konstatējusi neparastu aktivitāti jūsu kontā. Šis ir automātiski nosūtīts paziņojums.

Nepieciešams apstiprināt, ka konts joprojām pieder jums.
Lai atjaunotu piekļuvi, turpiniet ar konta pārbaudi.

Ja pārbaude netiks veikta, piekļuve kontam var tikt ierobežota.

Paldies par sadarbību.",phishing
Konta darbības apstiprināšana,"Sveiki!

Kontam ir nepieciešama papildu drošības pārbaude.
Lūdzu, apstipriniet savu konta informāciju.

Papildu informācija par pārbaudi ir pieejama konta sadaļā.

Pārbaudi ieteicams pabeigt tuvākajā laikā. Konta pārbaudi var pabeigt, izmantojot zemāk norādīto darbību.

Paldies par sadarbību.",phishing
Jūsu kontam nepieciešama pārbaude,"Labdien!

Automātiskā sistēma ir atzīmējusi jūsu kontu pārbaudei. Lai atjaunotu piekļuvi, nepieciešams apstiprināt konta statusu. Ja pārbaude netiks veikta, piekļuve kontam var tikt ierobežota.

Konta pārbaudi var pabeigt, izmantojot zemāk norādīto darbību.

Paldies, ka izmantojat mūsu pakalpojumus.",phishing
Pēdējais atgādinājums par kontu,"Sveiki!

Kontam ir nepieciešama papildu drošības pārbaude.

Atbildēt uz šo ziņojumu nav nepieciešams. Lūdzu, pārbaudiet norādīto informāciju un apstipriniet darbību.

Ja pārbaude netiks veikta, piekļuve kontam var tikt ierobežota. Lai apstiprinātu informāciju, atveriet pārbaudes sadaļu.

Ar cieņu,
Atbalsta komanda.",phishing
Darījuma pārbaude,"Labdien!

Vēlamies informēt par izmaiņām jūsu konta drošības statusā. Kontam ir nepieciešama papildu drošības pārbaude.

Veiciet norādīto pārbaudi, lai atjaunotu pilnu piekļuvi. Apstiprināšanas process ir pieejams konta pārbaudes sadaļā.

Pretējā gadījumā dažas konta funkcijas var kļūt nepieejamas.

Paldies, ka izmantojat mūsu pakalpojumus.",phishing
Paziņojums par konta darbību,"Cienījamais lietotāj!

Vēlamies informēt par izmaiņām jūsu konta drošības statusā. Pēdējās konta darbības dēļ nepieciešama papildu pārbaude.

Lūdzu, pabeidziet drošības pārbaudi. Pabeidziet pārbaudi, izmantojot drošības sadaļu.

Lūdzu, neatlieciet šo pārbaudi.

Paldies, ka izmantojat mūsu pakalpojumus.",phishing
Piekļuves atjaunošana,"Cienījamais klient!

Svarīga informācija par jūsu kontu.

Drošības sistēma ir pamanījusi aizdomīgu darbību. Drošības pārbaude ir nepieciešama, lai aizsargātu jūsu kontu.

Lai turpinātu izmantot kontu, nepieciešams veikt pārbaudi.
Izmantojiet konta pārbaudes iespēju, lai turpinātu.

Lūdzu, neatlieciet šo pārbaudi.

Ar cieņu,
Atbalsta komanda.",phishing
Brīdinājums par kontu,"Labdien!

Vēlamies informēt par izmaiņām jūsu konta drošības statusā. Jūsu konta drošības statuss ir jāapstiprina.

Lai izvairītos no piekļuves ierobežošanas, apstipriniet konta datus. Konta pārbaudi var pabeigt, izmantojot zemāk norādīto darbību.

Pretējā gadījumā dažas konta funkcijas var kļūt nepieejamas.

Ar cieņu,
Konta drošības komanda.",phishing
Svarīga informācija par jūsu kontu,"Cienījamais klient!

Ir konstatēta darbība, kuru nepieciešams apstiprināt. Lūdzu, apstipriniet savu konta informāciju. Lūdzu, pievērsiet šim paziņojumam uzmanību.

Pabeidziet pārbaudi, izmantojot drošības sadaļu.

Ar cieņu,
Drošības nodaļa.",phishing
Jūsu profils ir jāatjauno,"Cienījamais lietotāj!

Ir konstatēta darbība, kuru nepieciešams apstiprināt. Lai atjaunotu piekļuvi, nepieciešams apstiprināt konta statusu. Lūdzu, neatlieciet šo pārbaudi.

Apstiprināšanas process ir pieejams konta pārbaudes sadaļā.

Ar cieņu,
Drošības nodaļa.",phishing
Brīdinājums par kontu,"Svarīgs paziņojums!

Svarīga informācija par jūsu kontu.

Automātiskās pārbaudes laikā tika konstatēta nepieciešamība atjaunināt informāciju. Pārbaude tiek veikta drošības nolūkos.

Lūdzu, pārbaudiet norādīto informāciju un apstipriniet darbību.
Pabeidziet pārbaudi, izmantojot drošības sadaļu.

Ja darbība netiks apstiprināta, konta izmantošana var būt ierobežota.

Paldies par sadarbību.",phishing
Steidzams paziņojums,"Sveiki!

Sistēma nevarēja automātiski apstiprināt pēdējo darbību.

Atbildēt uz šo ziņojumu nav nepieciešams. Lūdzu, pabeidziet drošības pārbaudi.

Ja darbība netiks apstiprināta, konta izmantošana var būt ierobežota. Izmantojiet konta pārbaudes iespēju, lai turpinātu.

Paldies par sadarbību.",phishing
Darījuma pārbaude,"Cienījamais lietotāj!

Ir konstatēta iespējama neatbilstība konta informācijā. Nepieciešams apstiprināt, ka konts joprojām pieder jums. Nepieciešams rīkoties pirms konta statusa maiņas.

Lai atjaunotu piekļuvi, turpiniet ar konta pārbaudi.

Paldies par sapratni.",phishing
Konta darbības apstiprināšana,"Cienījamais klient!

Svarīga informācija par jūsu kontu.

Pēdējās konta darbības dēļ nepieciešama papildu pārbaude. Šī darbība ir saistīta ar jūsu konta drošību.

Lai izvairītos no piekļuves ierobežošanas, apstipriniet konta datus.
Konta pārbaudi var pabeigt, izmantojot zemāk norādīto darbību.

Ja darbība netiks apstiprināta, konta izmantošana var būt ierobežota.

Paldies par sadarbību.",phishing
Svarīgs klienta paziņojums,"Cienījamais klient!

Mūsu sistēmā ir reģistrēta neparasta piekļuves darbība. Lai atjaunotu piekļuvi, nepieciešams apstiprināt konta statusu. Lūdzu, neatlieciet šo pārbaudi.

Lai atjaunotu piekļuvi, turpiniet ar konta pārbaudi.

Paldies, ka izmantojat mūsu pakalpojumus.",phishing
Jūsu konts ir ierobežots,"Sveiki!

Pēdējās konta darbības dēļ nepieciešama papildu pārbaude.

Papildu informācija par pārbaudi ir pieejama konta sadaļā. Nepieciešams apstiprināt, ka konts joprojām pieder jums.

Šo darbību nepieciešams veikt pēc iespējas ātrāk. Pabeidziet pārbaudi, izmantojot drošības sadaļu.

Ar cieņu,
Klientu apkalpošanas nodaļa.",phishing
Apstipriniet konta informāciju,"Labdien, cienījamais klient!

Vēlamies informēt par izmaiņām jūsu konta drošības statusā. Kontam ir nepieciešama papildu drošības pārbaude.

Veiciet norādīto pārbaudi, lai atjaunotu pilnu piekļuvi. Pabeidziet pārbaudi, izmantojot drošības sadaļu.

Pārbaudes termiņš ir ierobežots.

Ar cieņu,
Klientu apkalpošanas nodaļa.",phishing
Darījuma pārbaude,"Svarīgs paziņojums!

Vēlamies informēt par izmaiņām jūsu konta drošības statusā. Mūsu sistēma ir konstatējusi neparastu aktivitāti jūsu kontā.

Lai turpinātu izmantot pakalpojumu, jāapstiprina jūsu informācija. Lai apstiprinātu informāciju, atveriet pārbaudes sadaļu.

Lūdzu, neatlieciet šo pārbaudi.

Ar cieņu,
Klientu apkalpošanas nodaļa.",phishing
Svarīga informācija par jūsu kontu,"Labdien!

Svarīga informācija par jūsu kontu.

Sistēma nevarēja automātiski apstiprināt pēdējo darbību. Drošības pārbaude ir nepieciešama, lai aizsargātu jūsu kontu.

Lai turpinātu izmantot kontu, nepieciešams veikt pārbaudi.
Lai turpinātu, izmantojiet norādīto pārbaudes iespēju.

Lūdzu, pievērsiet šim paziņojumam uzmanību.

Ar cieņu,
Atbalsta komanda.",phishing
Steidzams paziņojums,"Cienījamais klient!

Mūsu sistēma ir konstatējusi neparastu aktivitāti jūsu kontā.
Lūdzu, veiciet nepieciešamo pārbaudi pēc iespējas ātrāk.

Pārbaude tiek veikta drošības nolūkos.

Pārbaudi ieteicams pabeigt tuvākajā laikā. Izmantojiet konta pārbaudes iespēju, lai turpinātu.

Ar cieņu,
Drošības nodaļa.",phishing
Svarīga informācija par jūsu kontu,"Cienījamais klient!

Jūsu konta drošības statuss ir jāapstiprina.

Šī darbība ir saistīta ar jūsu konta drošību. Lūdzu, veiciet nepieciešamo pārbaudi pēc iespējas ātrāk.

Lūdzu, neatlieciet šo pārbaudi. Apstiprināšanas process ir pieejams konta pārbaudes sadaļā.

Ar cieņu,
Drošības nodaļa.",phishing
Konta piekļuves problēma,"Cienījamais lietotāj!

Pēdējās konta darbības dēļ nepieciešama papildu pārbaude. Lai turpinātu izmantot pakalpojumu, jāapstiprina jūsu informācija. Pārbaudes termiņš ir ierobežots.

Izmantojiet konta pārbaudes iespēju, lai turpinātu.

Paldies par sapratni.",phishing
Neparasta aktivitāte kontā,"Svarīgs paziņojums!

Sistēma nevarēja automātiski apstiprināt pēdējo darbību. Veiciet norādīto pārbaudi, lai atjaunotu pilnu piekļuvi. Ja darbība netiks apstiprināta, konta izmantošana var būt ierobežota.

Pabeidziet pārbaudi, izmantojot drošības sadaļu.

Ar cieņu,
Konta drošības komanda.",phishing
Paziņojums par konta darbību,"Labdien, cienījamais klient!

Vēlamies informēt par izmaiņām jūsu konta drošības statusā. Automātiskā sistēma ir atzīmējusi jūsu kontu pārbaudei.

Veiciet norādīto pārbaudi, lai atjaunotu pilnu piekļuvi. Pabeidziet pārbaudi, izmantojot drošības sadaļu.

Ja pārbaude netiks veikta, piekļuve kontam var tikt ierobežota.

Ar cieņu,
Drošības nodaļa.",phishing
Nepieciešama konta pārbaude,"Svarīgs paziņojums!

Ir konstatēta iespējama neatbilstība konta informācijā. Lūdzu, apstipriniet savu konta informāciju. Lūdzu, neatlieciet šo pārbaudi.

Lai turpinātu, izmantojiet norādīto pārbaudes iespēju.

Paldies par sadarbību.",phishing
Apstipriniet konta informāciju,"Labdien, cienījamais klient!

Mūsu sistēma ir konstatējusi neparastu aktivitāti jūsu kontā.

Pārbaude tiek veikta drošības nolūkos. Lūdzu, pabeidziet drošības pārbaudi.

Šo darbību nepieciešams veikt pēc iespējas ātrāk. Lai turpinātu, izmantojiet norādīto pārbaudes iespēju.

Ar cieņu,
Atbalsta komanda.",phishing
Konta darbības apstiprināšana,"Labdien, cienījamais klient!

Jūsu konta drošības statuss ir jāapstiprina.

Paziņojums ir nosūtīts automātiski. Lai atjaunotu piekļuvi, nepieciešams apstiprināt konta statusu.

Pārbaudi ieteicams pabeigt tuvākajā laikā. Izmantojiet konta pārbaudes iespēju, lai turpinātu.

Ar cieņu,
Klientu apkalpošanas nodaļa.",phishing
Steidzams paziņojums,"Sveiki, klient!

Jūsu profils pašlaik gaida papildu pārbaudi. Lai turpinātu izmantot pakalpojumu, jāapstiprina jūsu informācija. Ja darbība netiks apstiprināta, konta izmantošana var būt ierobežota.

Lai atjaunotu piekļuvi, turpiniet ar konta pārbaudi.

Ar cieņu,
Konta drošības komanda.",phishing
Svarīgs drošības paziņojums,"Sveiki, klient!

Vēlamies informēt par izmaiņām jūsu konta drošības statusā. Jūsu konta drošības statuss ir jāapstiprina.

Lūdzu, pārbaudiet norādīto informāciju un apstipriniet darbību. Apstiprināšanas process ir pieejams konta pārbaudes sadaļā.

Lūdzu, pievērsiet šim paziņojumam uzmanību.

Paldies par sapratni.",phishing
Paziņojums par konta darbību,"Cienījamais klient!

Svarīga informācija par jūsu kontu.

Drošības sistēma ir pamanījusi aizdomīgu darbību. Atbildēt uz šo ziņojumu nav nepieciešams.

Veiciet norādīto pārbaudi, lai atjaunotu pilnu piekļuvi.
Izmantojiet konta pārbaudes iespēju, lai turpinātu.

Nepieciešams rīkoties pirms konta statusa maiņas.

Ar cieņu,
Atbalsta komanda.",phishing
Nepieciešama konta pārbaude,"Cienījamais klient!

Vēlamies informēt par izmaiņām jūsu konta drošības statusā. Mūsu sistēma ir konstatējusi neparastu aktivitāti jūsu kontā.

Lūdzu, veiciet nepieciešamo pārbaudi pēc iespējas ātrāk. Lai atjaunotu piekļuvi, turpiniet ar konta pārbaudi.

Ja pārbaude netiks veikta, piekļuve kontam var tikt ierobežota.

Ar cieņu,
Klientu apkalpošanas nodaļa.",phishing
Konta darbības apstiprināšana,"Sveiki, klient!

Automātiskā sistēma ir atzīmējusi jūsu kontu pārbaudei. Lai turpinātu izmantot pakalpojumu, jāapstiprina jūsu informācija. Pretējā gadījumā var tikt piemēroti papildu drošības ierobežojumi.

Izmantojiet konta pārbaudes iespēju, lai turpinātu.

Paldies par sapratni.",phishing
Nepieciešams apstiprinājums,"Sveiki!

Svarīga informācija par jūsu kontu.

Jūsu konta drošības statuss ir jāapstiprina. Šis ir automātiski nosūtīts paziņojums.

Nepieciešams apstiprināt, ka konts joprojām pieder jums.
Lai atjaunotu piekļuvi, turpiniet ar konta pārbaudi.

Pretējā gadījumā dažas konta funkcijas var kļūt nepieejamas.

Ar cieņu,
Klientu apkalpošanas nodaļa.",phishing
Brīdinājums par kontu,"Cienījamais klient!

Ir konstatēta darbība, kuru nepieciešams apstiprināt.
Veiciet norādīto pārbaudi, lai atjaunotu pilnu piekļuvi.

Drošības pārbaude ir nepieciešama, lai aizsargātu jūsu kontu.

Pārbaudes termiņš ir ierobežots. Konta pārbaudi var pabeigt, izmantojot zemāk norādīto darbību.

Ar cieņu,
Konta drošības komanda.",phishing
Jūsu profils ir jāatjauno,"Labdien!

Vēlamies informēt par izmaiņām jūsu konta drošības statusā. Ir konstatēta darbība, kuru nepieciešams apstiprināt.

Lūdzu, veiciet nepieciešamo pārbaudi pēc iespējas ātrāk. Pabeidziet pārbaudi, izmantojot drošības sadaļu.

Lūdzu, neatlieciet šo pārbaudi.

Paldies par sapratni.",phishing
Drošības pārbaude,"Labdien!

Kontam ir nepieciešama papildu drošības pārbaude. Lūdzu, pārbaudiet norādīto informāciju un apstipriniet darbību. Nepieciešams rīkoties pirms konta statusa maiņas.

Lai atjaunotu piekļuvi, turpiniet ar konta pārbaudi.

Paldies, ka izmantojat mūsu pakalpojumus.",phishing
Jūsu konts ir ierobežots,"Cienījamais klient!

Kontam ir nepieciešama papildu drošības pārbaude. Nepieciešams apstiprināt, ka konts joprojām pieder jums. Pretējā gadījumā dažas konta funkcijas var kļūt nepieejamas.

Lai turpinātu, izmantojiet norādīto pārbaudes iespēju.

Paldies, ka izmantojat mūsu pakalpojumus.",phishing
Nepieciešama konta pārbaude,"Labdien!

Kontam ir nepieciešama papildu drošības pārbaude. Lūdzu, pārbaudiet norādīto informāciju un apstipriniet darbību. Lūdzu, neatlieciet šo pārbaudi.

Lai apstiprinātu informāciju, atveriet pārbaudes sadaļu.

Ar cieņu,
Drošības nodaļa.",phishing
Pēdējais atgādinājums par kontu,"Cienījamais klient!

Vēlamies informēt par izmaiņām jūsu konta drošības statusā. Mūsu sistēma ir konstatējusi neparastu aktivitāti jūsu kontā.

Lai turpinātu izmantot pakalpojumu, jāapstiprina jūsu informācija. Pabeidziet pārbaudi, izmantojot drošības sadaļu.

Ja pārbaude netiks veikta, piekļuve kontam var tikt ierobežota.

Paldies par sapratni.",phishing
Neparasta aktivitāte kontā,"Labdien!

Svarīga informācija par jūsu kontu.

Pēdējās konta darbības dēļ nepieciešama papildu pārbaude. Pārbaude tiek veikta drošības nolūkos.

Nepieciešams apstiprināt, ka konts joprojām pieder jums.
Apstiprināšanas process ir pieejams konta pārbaudes sadaļā.

Pārbaudes termiņš ir ierobežots.

Paldies, ka izmantojat mūsu pakalpojumus.",phishing
Drošības sistēmas brīdinājums,"Svarīgs paziņojums!

Svarīga informācija par jūsu kontu.

Jūsu konta drošības statuss ir jāapstiprina. Papildu informācija par pārbaudi ir pieejama konta sadaļā.

Veiciet norādīto pārbaudi, lai atjaunotu pilnu piekļuvi.
Konta pārbaudi var pabeigt, izmantojot zemāk norādīto darbību.

Lūdzu, neatlieciet šo pārbaudi.

Ar cieņu,
Klientu apkalpošanas nodaļa.",phishing
Nepieciešams apstiprinājums,"Sveiki, klient!

Mūsu sistēma ir konstatējusi neparastu aktivitāti jūsu kontā.
Lai izvairītos no piekļuves ierobežošanas, apstipriniet konta datus.

Drošības pārbaude ir nepieciešama, lai aizsargātu jūsu kontu.

Pārbaudes termiņš ir ierobežots. Konta pārbaudi var pabeigt, izmantojot zemāk norādīto darbību.

Ar cieņu,
Klientu apkalpošanas nodaļa.",phishing
Konta darbības apstiprināšana,"Sveiki!

Svarīga informācija par jūsu kontu.

Ir konstatēta iespējama neatbilstība konta informācijā. Papildu informācija par pārbaudi ir pieejama konta sadaļā.

Veiciet norādīto pārbaudi, lai atjaunotu pilnu piekļuvi.
Apstiprināšanas process ir pieejams konta pārbaudes sadaļā.

Pārbaudi ieteicams pabeigt tuvākajā laikā.

Ar cieņu,
Drošības nodaļa.",phishing
Svarīgs drošības paziņojums,"Labdien, cienījamais klient!

Mūsu sistēmā ir reģistrēta neparasta piekļuves darbība. Lai atjaunotu piekļuvi, nepieciešams apstiprināt konta statusu. Pretējā gadījumā var tikt piemēroti papildu drošības ierobežojumi.

Lai atjaunotu piekļuvi, turpiniet ar konta pārbaudi.

Ar cieņu,
Drošības nodaļa.",phishing
Brīdinājums par kontu,"Cienījamais klient!

Vēlamies informēt par izmaiņām jūsu konta drošības statusā. Mūsu sistēma ir konstatējusi neparastu aktivitāti jūsu kontā.

Nepieciešams apstiprināt, ka konts joprojām pieder jums. Lai turpinātu, izmantojiet norādīto pārbaudes iespēju.

Nepieciešams rīkoties pirms konta statusa maiņas.

Paldies par sapratni.",phishing
Jūsu konts ir ierobežots,"Svarīgs paziņojums!

Svarīga informācija par jūsu kontu.

Jūsu konta drošības statuss ir jāapstiprina. Drošības pārbaude ir nepieciešama, lai aizsargātu jūsu kontu.

Lūdzu, apstipriniet savu konta informāciju.
Konta pārbaudi var pabeigt, izmantojot zemāk norādīto darbību.

Lūdzu, pievērsiet šim paziņojumam uzmanību.

Ar cieņu,
Atbalsta komanda.",phishing
Neparasta aktivitāte kontā,"Labdien!

Kontam ir nepieciešama papildu drošības pārbaude.

Šis ir automātiski nosūtīts paziņojums. Lūdzu, apstipriniet savu konta informāciju.

Pretējā gadījumā var tikt piemēroti papildu drošības ierobežojumi. Apstiprināšanas process ir pieejams konta pārbaudes sadaļā.

Paldies, ka izmantojat mūsu pakalpojumus.",phishing
Jūsu kontam nepieciešama pārbaude,"Labdien!

Vēlamies informēt par izmaiņām jūsu konta drošības statusā. Ir konstatēta darbība, kuru nepieciešams apstiprināt.

Veiciet norādīto pārbaudi, lai atjaunotu pilnu piekļuvi. Pabeidziet pārbaudi, izmantojot drošības sadaļu.

Pārbaudes termiņš ir ierobežots.

Paldies par sadarbību.",phishing
Konta darbības apstiprināšana,"Cienījamais klient!

Vēlamies informēt par izmaiņām jūsu konta drošības statusā. Mūsu sistēma ir konstatējusi neparastu aktivitāti jūsu kontā.

Lūdzu, veiciet nepieciešamo pārbaudi pēc iespējas ātrāk. Lai atjaunotu piekļuvi, turpiniet ar konta pārbaudi.

Nepieciešams rīkoties pirms konta statusa maiņas.

Ar cieņu,
Konta drošības komanda.",phishing
